amp_fraction	amp_consistency	period_consistency	monotonicity	period	time_peak	time_trough	volt_peak	volt_trough	time_decay	time_rise	volt_decay	volt_rise	volt_amp	time_rdsym	time_ptsym	band_amp	sample_peak	sample_last_zerox_decay	sample_zerox_decay	sample_zerox_rise	sample_last_trough	sample_next_trough	is_burst
0.5121991978609626			1.0	109	55	53	0.9567443783276156	-0.6814544961370415	57	52	1.7838567527799345	1.6381988744646572	1.7110278136222958	0.47706422018348627	0.5092592592592593	0.8946148386766444	186	106	214	159	134	243	False
0.3997326203208556	0.7812098167386033	0.9223300970873787	1.0	103	51	55	0.5664540324748137	-0.827112374452319	52	51	1.663845804316176	1.3935664069271327	1.5287061056216542	0.49514563106796117	0.4811320754716981	0.8144847791961097	294	214	320	269	243	346	True
0.3223596256684492	0.6752331702424359	0.9052631578947369	1.0	95	47	51	0.5797446195069563	-1.0973917718413622	44	51	1.1324581224590837	1.6771363913483186	1.4047972569037013	0.5368421052631579	0.47959183673469385	0.6430231972312993	397	320	418	371	346	441	True
0.15073529411764705	0.8550413220339935	0.9052631578947369	1.0	86	43	45	0.5646137167531872	-0.5527135029521274	42	44	1.051471002693988	1.1173272197053146	1.0843991111996512	0.5116279069767442	0.48863636363636365	0.38462315514478584	485	418	506	463	441	527	True
0.33088235294117646	0.7633341396227931	0.9565217391304348	1.0	88	44	42	0.7428739277422091	-0.4868572859408007	45	43	1.6109998883197991	1.2297312136830096	1.4203655510014044	0.48863636363636365	0.5116279069767442	0.5446087791588519	570	506	592	548	527	615	True
0.5347593582887701	0.7595467244594762	0.9456521739130435	1.0	92	46	45	0.8156581800782516	-0.8681259605775902	47	45	1.816879905769738	1.6837841406558418	1.75033202321279	0.4891304347826087	0.5054945054945055	0.7299095196981074	660	592	683	637	615	707	True
0.29169451871657753	0.7595467244594762	0.9157894736842105	1.0	87	44	45	0.37878345547215997	-1.0012217256914864	44	43	1.330243232516003	1.3800051811636465	1.3551242068398248	0.4942528735632184	0.4943820224719101	0.5541309520320029	750	683	772	728	707	794	True
0.47543449197860965	0.7855445029795642	0.9157894736842105	1.0	95	47	45	0.7419429868611942	-0.951459777043843	47	48	1.6094262636966712	1.6934027639050373	1.6514145138008542	0.5052631578947369	0.5108695652173914	0.7562258620945937	842	772	864	817	794	889	True
0.6458054812834224	0.829639061940911	0.9090909090909091	1.0	99	50	49	1.072428110571326	-0.8674832768354771	49	50	1.9806806772249095	1.939911387406803	1.9602960323158563	0.5050505050505051	0.5050505050505051	0.9694093512216048	939	864	963	913	889	988	True
0.33038101604278075	0.46045985261472927	0.7758620689655172	1.0	90	46	49	1.0349467959158871	-0.9082525666535833	39	51	0.8947652920897742	1.9431993625694703	1.4189823273296223	0.5666666666666667	0.4842105263157895	0.6392067548779943	1039	963	1058	1012	988	1078	True
