time_rdsym	time_ptsym	period	time_trough	time_rise	time_decay	time_peak	time	group	experiment	mouse_id
0.4625	0.4939759036144578	80	42	37	43	41	2	2	2	1
0.5416666666666666	0.5106382978723404	96	46	52	44	48	2	2	2	1
0.3656716417910448	0.6134453781512605	134	46	49	85	73	2	2	2	1
0.5871559633027523	0.43902439024390244	109	69	64	45	54	2	2	2	1
0.49557522123893805	0.5363636363636364	113	51	56	57	59	2	2	2	1
0.4953271028037383	0.49056603773584906	107	54	53	54	52	2	2	2	1
0.2766990291262136	0.5748031496062992	206	54	57	149	73	2	2	2	1
0.5170068027210885	0.35	147	143	76	71	77	2	2	2	1
0.416	0.49137931034482757	125	59	52	73	57	2	2	2	1
0.5523809523809524	0.3951612903225806	105	75	58	47	49	2	2	2	1
0.3458646616541353	0.64	133	45	46	87	80	2	2	2	1
0.30994152046783624	0.6467065868263473	171	59	53	118	108	2	2	2	1
0.46153846153846156	0.5526315789473685	156	68	72	84	84	2	2	2	1
0.3795180722891566	0.45112781954887216	166	73	63	103	60	2	2	2	1
0.7407407407407407	0.5378151260504201	189	110	140	49	128	2	2	2	1
0.5578947368421052	0.4845360824742268	95	50	53	42	47	2	2	2	1
0.4791666666666667	0.5217391304347826	96	44	46	50	48	2	2	2	1
0.48484848484848486	0.5050505050505051	99	49	48	51	50	2	2	2	1
0.45544554455445546	0.5050505050505051	101	49	46	55	50	2	2	2	1
0.5434782608695652	0.47474747474747475	92	52	50	42	47	2	2	2	1
0.4943820224719101	0.5057471264367817	89	43	44	45	44	2	2	2	1
0.42105263157894735	0.5222222222222223	95	43	40	55	47	2	2	2	1
0.5130434782608696	0.5172413793103449	115	56	59	56	60	2	2	2	1
0.5636363636363636	0.4774774774774775	110	58	62	48	53	2	2	2	1
0.23529411764705882	0.6218487394957983	170	45	40	130	74	2	2	2	1
0.6717557251908397	0.34759358288770054	131	122	88	43	65	2	2	2	1
0.5321100917431193	0.5048543689320388	109	51	58	51	52	2	2	2	1
0.4326923076923077	0.5102040816326531	104	48	45	59	50	2	2	2	1
0.3979591836734694	0.49514563106796117	98	52	39	59	51	2	2	2	1
0.4838709677419355	0.4742268041237113	93	51	45	48	46	2	2	2	1
0.5428571428571428	0.49514563106796117	105	52	57	48	51	2	2	2	1
0.4563106796116505	0.5148514851485149	103	49	47	56	52	2	2	2	1
0.5301204819277109	0.46153846153846156	83	49	44	39	42	2	2	2	1
0.5108695652173914	0.5168539325842697	92	43	47	45	46	2	2	2	1
0.4117647058823529	0.5268817204301075	102	44	42	60	49	2	2	2	1
0.4492753623188406	0.5378787878787878	138	61	62	76	71	2	2	2	1
0.4387755102040816	0.5274725274725275	98	43	43	55	48	2	2	2	1
0.4727272727272727	0.509090909090909	110	54	52	58	56	2	2	2	1
0.5267857142857143	0.49557522123893805	112	57	59	53	56	2	2	2	1
0.5188679245283019	0.49056603773584906	106	54	55	51	52	2	2	2	1
0.49038461538461536	0.5096153846153846	104	51	51	53	53	2	2	2	1
0.5447154471544715	0.4918032786885246	123	62	67	56	60	2	2	2	1
0.49019607843137253	0.49514563106796117	102	52	50	52	51	2	2	2	1
0.36551724137931035	0.5772357723577236	145	52	53	92	71	2	2	2	1
0.54	0.5	100	49	54	46	49	2	2	2	1
0.4044943820224719	0.5232558139534884	89	41	36	53	45	2	2	2	1
0.5154639175257731	0.48	97	52	50	47	48	2	2	2	1
0.5	0.5060240963855421	86	41	43	43	42	2	2	2	1
0.5121951219512195	0.4880952380952381	82	43	42	40	41	2	2	2	1
0.45161290322580644	0.5340909090909091	93	41	42	51	47	2	2	2	1
0.5465116279069767	0.4725274725274725	86	48	47	39	43	2	2	2	1
0.5164835164835165	0.5113636363636364	91	43	47	44	45	2	2	2	1
0.49411764705882355	0.5	85	43	42	43	43	2	2	2	1
0.4810126582278481	0.49382716049382713	79	41	38	41	40	2	2	2	1
0.5	0.5119047619047619	86	41	43	43	43	2	2	2	1
0.2822085889570552	0.639344262295082	163	44	46	117	78	2	2	2	1
0.5454545454545454	0.488	121	64	66	55	61	2	2	2	1
0.45222929936305734	0.5753424657534246	157	62	71	86	84	2	2	2	1
0.33497536945812806	0.45112781954887216	203	73	68	135	60	2	2	2	1
0.5514705882352942	0.46258503401360546	136	79	75	61	68	2	2	2	1
0.46153846153846156	0.47706422018348627	104	57	48	56	52	2	2	2	1
0.4690265486725664	0.5137614678899083	113	53	53	60	56	2	2	2	1
0.464	0.5203252032520326	125	59	58	67	64	2	2	2	1
0.5259259259259259	0.5109489051094891	135	67	71	64	70	2	2	2	1
0.35195530726256985	0.6280487804878049	179	61	63	116	103	2	2	2	1
0.5642857142857143	0.47435897435897434	140	82	79	61	74	2	2	2	1
0.3146067415730337	0.6547619047619048	178	58	56	122	110	2	2	2	1
0.36813186813186816	0.6203208556149733	182	71	67	115	116	2	2	2	1
0.5603448275862069	0.4634146341463415	116	66	65	51	57	2	2	2	1
0.46938775510204084	0.494949494949495	98	50	46	52	49	2	2	2	1
0.44086021505376344	0.4946236559139785	93	47	41	52	46	2	2	2	1
0.35344827586206895	0.5566037735849056	116	47	41	75	59	2	2	2	1
0.715	0.3317307692307692	200	139	143	57	69	2	2	2	1
0.30939226519337015	0.6174496644295302	181	57	56	125	92	2	2	2	1
0.43609022556390975	0.45121951219512196	133	90	58	75	74	2	2	2	1
0.48484848484848486	0.5426356589147286	132	59	64	68	70	2	2	2	1
0.5514018691588785	0.45217391304347826	107	63	59	48	52	2	2	2	1
0.5104166666666666	0.5	96	48	49	47	48	2	2	2	1
0.3103448275862069	0.6198347107438017	145	46	45	100	75	2	2	2	1
0.6483516483516484	0.3756345177664975	182	123	118	64	74	2	2	2	1
0.39759036144578314	0.5277777777777778	166	68	66	100	76	2	2	2	1
0.7076923076923077	0.2972972972972973	195	156	138	57	66	2	2	2	1
0.45	0.5808823529411765	140	57	63	77	79	2	2	2	1
0.41379310344827586	0.5407407407407407	145	62	60	85	73	2	2	2	1
0.5494505494505495	0.39823008849557523	91	68	50	41	45	2	2	2	1
0.6227544910179641	0.7133757961783439	167	45	104	63	112	2	2	2	1
0.5154639175257731	0.34306569343065696	97	90	50	47	47	2	2	2	1
0.5384615384615384	0.48936170212765956	91	48	49	42	46	2	2	2	1
0.33974358974358976	0.6907894736842105	156	47	53	103	105	2	2	2	1
0.42424242424242425	0.5157894736842106	99	46	42	57	49	2	2	2	1
0.7485029940119761	0.29714285714285715	167	123	125	42	52	2	2	2	1
0.4722222222222222	0.5392156862745098	108	47	51	57	55	2	2	2	1
0.5514018691588785	0.4818181818181818	107	57	59	48	53	2	2	2	1
0.48484848484848486	0.5050505050505051	99	49	48	51	50	2	2	2	1
0.494949494949495	0.494949494949495	99	50	49	50	49	2	2	2	1
0.44660194174757284	0.5102040816326531	103	48	46	57	50	2	2	2	1
0.525	0.46195652173913043	160	99	84	76	85	2	2	2	1
0.5126050420168067	0.45901639344262296	119	66	61	58	56	2	2	2	1
0.5	0.5038167938931297	128	65	64	64	66	2	2	2	1
0.48	0.5084745762711864	125	58	60	65	60	2	2	2	1
0.5436893203883495	0.4482758620689655	103	64	56	47	52	2	2	2	1
0.5263157894736842	0.49473684210526314	95	48	50	45	47	2	2	2	1
0.4583333333333333	0.5054945054945055	96	45	44	52	46	2	2	2	1
0.5037593984962406	0.5891472868217055	133	53	67	66	76	2	2	2	1
0.5555555555555556	0.538961038961039	153	71	85	68	83	2	2	2	1
0.3602150537634409	0.5882352941176471	186	63	67	119	90	2	2	2	1
0.4393063583815029	0.4824120603015075	173	103	76	97	96	2	2	2	1
0.35	0.5112781954887218	160	65	56	104	68	2	2	2	1
0.5045045045045045	0.36486486486486486	111	94	56	55	54	2	2	2	1
0.53125	0.4752475247524752	96	53	51	45	48	2	2	2	1
0.5	0.5	88	44	44	44	44	2	2	2	1
0.5529411764705883	0.5	85	43	47	38	43	2	2	2	1
0.4835164835164835	0.5232558139534884	91	41	44	47	45	2	2	2	1
0.4639175257731959	0.5053763440860215	97	46	45	52	47	2	2	2	1
0.375	0.5901639344262295	128	50	48	80	72	2	2	2	1
0.5652173913043478	0.4672131147540984	115	65	65	50	57	2	2	2	1
0.5701754385964912	0.4827586206896552	114	60	65	49	56	2	2	2	1
0.4588235294117647	0.4942528735632184	85	44	39	46	43	2	2	2	1
0.7241379310344828	0.7151162790697675	174	49	126	48	123	2	2	2	1
0.46511627906976744	0.4942528735632184	86	44	40	46	43	2	2	2	1
0.44086021505376344	0.5111111111111111	93	44	41	52	46	2	2	2	1
0.4485981308411215	0.5145631067961165	107	50	48	59	53	2	2	2	1
0.5106382978723404	0.34328358208955223	94	88	48	46	46	2	2	2	1
0.4659090909090909	0.5	88	44	41	47	44	2	2	2	1
0.5	0.4945054945054945	90	46	45	45	45	2	2	2	1
0.5	0.5102040816326531	102	48	51	51	50	2	2	2	1
0.4946236559139785	0.4842105263157895	93	49	46	47	46	2	2	2	1
0.5463917525773195	0.5161290322580645	97	45	53	44	48	2	2	2	1
0.4392523364485981	0.5306122448979592	107	46	47	60	52	2	2	2	1
0.38524590163934425	0.5619834710743802	122	53	47	75	68	2	2	2	1
0.3672316384180791	0.5517241379310345	177	65	65	112	80	2	2	2	1
0.4107142857142857	0.38650306748466257	168	100	69	99	63	2	2	2	1
0.49557522123893805	0.38181818181818183	113	102	56	57	63	2	2	2	1
0.5864661654135338	0.3588235294117647	133	109	78	55	61	2	2	2	1
0.4878048780487805	0.525	123	57	60	63	63	2	2	2	1
0.4854368932038835	0.46788990825688076	103	58	50	53	51	2	2	2	1
0.504950495049505	0.49504950495049505	101	51	51	50	50	2	2	2	1
0.47674418604651164	0.48314606741573035	86	46	41	45	43	2	2	2	1
0.4583333333333333	0.5161290322580645	96	45	44	52	48	2	2	2	1
0.5087719298245614	0.5	114	55	58	56	55	2	2	2	1
0.4413793103448276	0.5797101449275363	145	58	64	81	80	2	2	2	1
0.4690265486725664	0.5229357798165137	113	52	53	60	57	2	2	2	1
0.43243243243243246	0.5045871559633027	111	54	48	63	55	2	2	2	1
0.42424242424242425	0.4803921568627451	99	53	42	57	49	2	2	2	1
0.452991452991453	0.5258620689655172	117	55	53	64	61	2	2	2	1
0.3891891891891892	0.657608695652174	185	63	72	113	121	2	2	2	1
0.4725274725274725	0.5	91	46	43	48	46	2	2	2	1
0.5212765957446809	0.49473684210526314	94	48	49	45	47	2	2	2	1
0.4188034188034188	0.5480769230769231	117	47	49	68	57	2	2	2	1
0.7112299465240641	0.358974358974359	187	125	133	54	70	2	2	2	1
0.45614035087719296	0.509090909090909	114	54	52	62	56	2	2	2	1
0.5576923076923077	0.46846846846846846	104	59	58	46	52	2	2	2	1
0.52	0.5	100	49	52	48	49	2	2	2	1
0.45384615384615384	0.5806451612903226	130	52	59	71	72	2	2	2	1
0.4732824427480916	0.5080645161290323	131	61	62	69	63	2	2	2	1
0.5607476635514018	0.4297520661157025	107	69	60	47	52	2	2	2	1
0.45977011494252873	0.5057471264367817	87	43	40	47	44	2	2	2	1
0.736318407960199	0.4826086956521739	201	119	148	53	111	2	2	2	1
0.43661971830985913	0.4	71	45	31	40	30	2	2	2	1
0.4888888888888889	0.4946236559139785	90	47	44	46	46	2	2	2	1
0.5268817204301075	0.5	93	46	49	44	46	2	2	2	1
0.3695652173913043	0.624	138	47	51	87	78	2	2	2	1
0.5230769230769231	0.4925373134328358	130	68	68	62	66	2	2	2	1
0.49206349206349204	0.496	126	63	62	64	62	2	2	2	1
0.5523809523809524	0.45614035087719296	105	62	58	47	52	2	2	2	1
0.48	0.5102040816326531	100	48	48	52	50	2	2	2	1
0.48148148148148145	0.5047619047619047	108	52	52	56	53	2	2	2	1
0.44537815126050423	0.5258620689655172	119	55	53	66	61	2	2	2	1
0.5471698113207547	0.4690265486725664	106	60	58	48	53	2	2	2	1
0.5047619047619047	0.5145631067961165	105	50	53	52	53	2	2	2	1
0.4945054945054945	0.4791666666666667	91	50	45	46	46	2	2	2	1
0.5483870967741935	0.5	93	47	51	42	47	2	2	2	1
0.4948453608247423	0.5161290322580645	97	45	48	49	48	2	2	2	1
0.47115384615384615	0.5098039215686274	104	50	49	55	52	2	2	2	1
0.4959349593495935	0.5213675213675214	123	56	61	62	61	2	2	2	1
0.5436893203883495	0.45535714285714285	103	61	56	47	51	2	2	2	1
0.46	0.5154639175257731	100	47	46	54	50	2	2	2	1
0.48598130841121495	0.5094339622641509	107	52	52	55	54	2	2	2	1
0.5	0.5087719298245614	114	56	57	57	58	2	2	2	1
0.5283018867924528	0.48148148148148145	106	56	56	50	52	2	2	2	1
0.49019607843137253	0.5	102	50	50	52	50	2	2	2	1
0.45714285714285713	0.5145631067961165	105	50	48	57	53	2	2	2	1
0.5074626865671642	0.5447761194029851	134	61	68	66	73	2	2	2	1
0.5333333333333333	0.4774774774774775	105	58	56	49	53	2	2	2	1
0.6049382716049383	0.375	81	55	49	32	33	2	2	2	1
0.6126126126126126	0.5420560747663551	111	49	68	43	58	2	2	2	1
0.4566929133858268	0.5614035087719298	127	50	58	69	64	2	2	2	1
0.3695652173913043	0.5158730158730159	138	61	51	87	65	2	2	2	1
0.6369426751592356	0.4425287356321839	157	97	100	57	77	2	2	2	1
0.5614035087719298	0.4700854700854701	114	62	64	50	55	2	2	2	1
0.24528301886792453	0.5360824742268041	159	45	39	120	52	2	2	2	1
0.5212765957446809	0.2875	94	114	49	45	46	2	2	2	1
0.5257731958762887	0.5052631578947369	97	47	51	46	48	2	2	2	1
0.475	0.4939759036144578	80	42	38	42	41	2	2	2	1
0.30857142857142855	0.5566037735849056	175	47	54	121	59	2	2	2	1
0.5591397849462365	0.2839506172839506	93	116	52	41	46	2	2	2	1
0.514018691588785	0.5247524752475248	107	48	55	52	53	2	2	2	1
0.36419753086419754	0.5743243243243243	162	63	59	103	85	2	2	2	1
0.4966442953020134	0.4412811387900356	298	157	148	150	124	2	2	2	1
0.4021164021164021	0.5068493150684932	189	108	76	113	111	2	2	2	1
0.3411764705882353	0.6227544910179641	170	63	58	112	104	2	2	2	1
0.5206611570247934	0.46923076923076923	121	69	63	58	61	2	2	2	1
0.5208333333333334	0.47058823529411764	96	54	50	46	48	2	2	2	1
0.4431818181818182	0.5057471264367817	88	43	39	49	44	2	2	2	1
0.5212765957446809	0.49473684210526314	94	48	49	45	47	2	2	2	1
0.4956521739130435	0.5229357798165137	115	52	57	58	57	2	2	2	1
0.45588235294117646	0.5546875	136	57	62	74	71	2	2	2	1
0.5079365079365079	0.46564885496183206	126	70	64	62	61	2	2	2	1
0.5396825396825397	0.4765625	126	67	68	58	61	2	2	2	1
0.3532934131736527	0.6148648648648649	167	57	59	108	91	2	2	2	1
0.6732673267326733	0.2283464566929134	101	98	68	33	29	2	2	2	1
0.5462184873949579	0.5350877192982456	119	53	65	54	61	2	2	2	1
0.3503184713375796	0.6351351351351351	157	54	55	102	94	2	2	2	1
0.4642857142857143	0.47692307692307695	140	68	65	75	62	2	2	2	1
0.5344827586206896	0.40441176470588236	116	81	62	54	55	2	2	2	1
0.5102040816326531	0.4948453608247423	98	49	50	48	48	2	2	2	1
0.48120300751879697	0.5590551181102362	133	56	64	69	71	2	2	2	1
0.42758620689655175	0.5588235294117647	145	60	62	83	76	2	2	2	1
0.5213675213675214	0.4365079365079365	117	71	61	56	55	2	2	2	1
0.5147058823529411	0.5474452554744526	136	62	70	66	75	2	2	2	1
0.410958904109589	0.5827338129496403	146	58	60	86	81	2	2	2	1
0.5384615384615384	0.4396551724137931	104	65	56	48	51	2	2	2	1
0.4891304347826087	0.5053763440860215	92	46	45	47	47	2	2	2	1
0.2485207100591716	0.6363636363636364	169	44	42	127	77	2	2	2	1
0.5661764705882353	0.506578947368421	136	75	77	59	77	2	2	2	1
0.32075471698113206	0.6510067114093959	159	52	51	108	97	2	2	2	1
0.34459459459459457	0.5763888888888888	148	61	51	97	83	2	2	2	1
0.24528301886792453	0.6682027649769585	265	72	65	200	145	2	2	2	1
0.5636363636363636	0.3778801843317972	165	135	93	72	82	2	2	2	1
0.5333333333333333	0.45226130653266333	210	109	112	98	90	2	2	2	1
0.3546511627906977	0.45517241379310347	172	79	61	111	66	2	2	2	1
0.3546099290780142	0.4318181818181818	141	100	50	91	76	2	2	2	1
0.5	0.42857142857142855	98	64	49	49	48	2	2	2	1
0.44144144144144143	0.5277777777777778	111	51	49	62	57	2	2	2	1
0.5631067961165048	0.4722222222222222	103	57	58	45	51	2	2	2	1
0.5315315315315315	0.5229357798165137	111	52	59	52	57	2	2	2	1
0.5353535353535354	0.48514851485148514	99	52	53	46	49	2	2	2	1
0.4777777777777778	0.5	90	45	43	47	45	2	2	2	1
0.4489795918367347	0.5157894736842106	98	46	44	54	49	2	2	2	1
0.3125	0.6129032258064516	144	48	45	99	76	2	2	2	1
0.5517241379310345	0.4117647058823529	116	80	64	52	56	2	2	2	1
0.509090909090909	0.5094339622641509	110	52	56	54	54	2	2	2	1
0.5045871559633027	0.5	109	55	55	54	55	2	2	2	1
0.5544554455445545	0.4954128440366973	101	55	56	45	54	2	2	2	1
0.5531914893617021	0.453125	141	70	78	63	58	2	2	2	1
0.5784313725490197	0.45132743362831856	102	62	59	43	51	2	2	2	1
0.46296296296296297	0.5353535353535354	108	46	50	58	53	2	2	2	1
0.46153846153846156	0.5	104	54	48	56	54	2	2	2	1
0.5841584158415841	0.47619047619047616	101	55	59	42	50	2	2	2	1
0.4673913043478261	0.5168539325842697	92	43	43	49	46	2	2	2	1
0.4444444444444444	0.5104166666666666	99	47	44	55	49	2	2	2	1
0.5321100917431193	0.48214285714285715	109	58	58	51	54	2	2	2	1
0.448	0.5315315315315315	125	52	56	69	59	2	2	2	1
0.47115384615384615	0.452991452991453	104	64	49	55	53	2	2	2	1
0.5625	0.48	96	52	54	42	48	2	2	2	1
0.5052631578947369	0.5161290322580645	95	45	48	47	48	2	2	2	1
0.5	0.5	96	48	48	48	48	2	2	2	1
0.49074074074074076	0.5048543689320388	108	51	53	55	52	2	2	2	1
0.4782608695652174	0.5178571428571429	115	54	55	60	58	2	2	2	1
0.4774774774774775	0.4824561403508772	111	59	53	58	55	2	2	2	1
0.4818181818181818	0.5089285714285714	110	55	53	57	57	2	2	2	1
0.5841584158415841	0.4672897196261682	101	57	59	42	50	2	2	2	1
0.48936170212765956	0.5168539325842697	94	43	46	48	46	2	2	2	1
0.6638655462184874	0.4	119	69	79	40	46	2	2	2	1
0.48863636363636365	0.5058823529411764	88	42	43	45	43	2	2	2	1
0.2710843373493976	0.5849056603773585	166	44	45	121	62	2	2	2	1
0.37362637362637363	0.3219178082191781	91	99	34	57	47	2	2	2	1
0.5	0.4845360824742268	92	50	46	46	47	2	2	2	1
0.3233082706766917	0.5887850467289719	133	44	43	90	63	2	2	2	1
0.49411764705882355	0.4972375690607735	170	91	84	86	90	2	2	2	1
0.5277777777777778	0.4380165289256198	108	68	57	51	53	2	2	2	1
0.4157303370786517	0.5056179775280899	89	44	37	52	45	2	2	2	1
0.5287356321839081	0.4835164835164835	87	47	46	41	44	2	2	2	1
0.45544554455445546	0.5263157894736842	101	45	46	55	50	2	2	2	1
0.45054945054945056	0.4897959183673469	91	50	41	50	48	2	2	2	1
0.3629032258064516	0.5196078431372549	124	49	45	79	53	2	2	2	1
0.5877192982456141	0.23577235772357724	114	94	67	47	29	2	2	2	1
0.48	0.504950495049505	100	50	48	52	51	2	2	2	1
0.3137254901960784	0.5392156862745098	102	47	32	70	55	2	2	2	1
0.46875	0.4803921568627451	96	53	45	51	49	2	2	2	1
0.5894736842105263	0.46464646464646464	95	53	56	39	46	2	2	2	1
0.375	0.5238095238095238	88	40	33	55	44	2	2	2	1
0.3629032258064516	0.5575221238938053	124	50	45	79	63	2	2	2	1
0.6	0.4513888888888889	135	79	81	54	65	2	2	2	1
0.45794392523364486	0.5	107	54	49	58	54	2	2	2	1
0.4722222222222222	0.4953271028037383	108	54	51	57	53	2	2	2	1
0.3958333333333333	0.6086956521739131	144	54	57	87	84	2	2	2	1
0.5462962962962963	0.452991452991453	108	64	59	49	53	2	2	2	1
0.5486725663716814	0.5175438596491229	113	55	62	51	59	2	2	2	1
0.5	0.49504950495049505	102	51	51	51	50	2	2	2	1
0.494949494949495	0.494949494949495	99	50	49	50	49	2	2	2	1
0.3072289156626506	0.6153846153846154	166	50	51	115	80	2	2	2	1
0.5104166666666666	0.35074626865671643	96	87	49	47	47	2	2	2	1
0.5	0.48314606741573035	88	46	44	44	43	2	2	2	1
0.4444444444444444	0.5232558139534884	90	41	40	50	45	2	2	2	1
0.4608695652173913	0.5321100917431193	115	51	53	62	58	2	2	2	1
0.45081967213114754	0.5	122	58	55	67	58	2	2	2	1
0.7365853658536585	0.3209302325581395	205	146	151	54	69	2	2	2	1
0.4596774193548387	0.5299145299145299	124	55	57	67	62	2	2	2	1
0.49242424242424243	0.44525547445255476	132	76	65	67	61	2	2	2	1
0.4375	0.5126050420168067	112	58	49	63	61	2	2	2	1
0.5850340136054422	0.47586206896551725	147	76	86	61	69	2	2	2	1
0.3765432098765432	0.5918367346938775	162	60	61	101	87	2	2	2	1
0.46875	0.42342342342342343	96	64	45	51	47	2	2	2	1
0.4107142857142857	0.5514018691588785	112	48	46	66	59	2	2	2	1
0.6428571428571429	0.36363636363636365	84	63	54	30	36	2	2	2	1
0.5106382978723404	0.5348837209302325	94	40	48	46	46	2	2	2	1
