amp_fraction	amp_consistency	period_consistency	monotonicity	period	time_peak	time_trough	volt_peak	volt_trough	time_decay	time_rise	volt_decay	volt_rise	volt_amp	time_rdsym	time_ptsym	band_amp	sample_peak	sample_last_zerox_decay	sample_zerox_decay	sample_zerox_rise	sample_last_trough	sample_next_trough	is_burst
0.7025641025641025			1.0	86	44	43	1.3088271172548707	-0.05965482675459531	50	36	2.413613476570891	1.368481944009466	1.8910477102901786	0.4186046511627907	0.5057471264367817	0.48547632198304647	91	30	117	73	55	141	False
0.49401709401709404	0.468908369082524	0.40789473684210525	1.0	93	44	44	0.026977199578437014	-1.1047863593160203	52	41	1.5979819192735223	1.1317635588944572	1.3648727390839897	0.44086021505376344	0.5	0.6410198175814353	182	117	205	161	141	234	True
0.8427350427350427	0.540687989895628	0.40789473684210525	0.9228571428571428	228	109	122	1.3844556366224083	-1.5710047196950854	53	175	1.720294482606926	2.9554603563174937	2.3378774194622096	0.7675438596491229	0.47186147186147187	0.6018054529771263	409	205	436	327	234	462	True
0.5811965811965812	0.49994324211172664	0.6140350877192983	1.0	140	85	46	0.7230528309582576	-0.33583884598451774	95	45	2.118023783000022	1.0588916769427752	1.5884577299713987	0.32142857142857145	0.648854961832061	0.7604794560108626	507	436	567	482	462	602	True
0.6564102564102564	0.5737340344876769	0.9240506329113924	1.0	146	92	64	0.8606165361606694	-1.3949709520417648	62	84	1.2941073097463078	2.2555874882024343	1.7748473989743712	0.5753424657534246	0.5897435897435898	0.8805174422319099	686	567	723	631	602	748	True
0.7794871794871795	0.6884389934923493	0.7452830188679245	1.0	158	85	50	1.2804116038981377	-0.4334907735856384	105	53	2.4895486654371544	1.713902377483776	2.101725521460465	0.33544303797468356	0.6296296296296297	0.734362302185277	801	723	858	773	748	906	True
0.6153846153846154	0.1837093012162869	0.6037735849056604	0.9671052631578947	212	89	142	1.593088350176597	-1.2091370615390167	60	152	0.5147948722367972	2.8022254117156136	1.6585101419762054	0.7169811320754716	0.3852813852813853	0.33569787145475516	1058	858	1089	1000	906	1118	False
0.6581196581196581	0.03147548657217907	0.6037735849056604	1.0	128	61	43	1.1866555149092668	1.0782934779397997	101	27	3.442743822910348	0.10836203696946711	1.7755529299399075	0.2109375	0.5865384615384616	0.6869223753237629	1145	1089	1193	1132	1118	1246	False
0.19658119658119658	0.2394562788803298	0.5867346938775511	1.0	115	55	87	-0.9005667797315411	-2.256088308001081	46	69	0.32458814110160183	1.35552152826954	0.840054834685571	0.6	0.3873239436619718	0.6337117428463043	1315	1193	1335	1280	1246	1361	False
0.0905982905982906	0.13510812114209758	0.5153061224489796	0.9262820512820513	196	124	80	-0.3521626964353383	-1.225154920833143	40	156	0.30334727305888093	0.8729922243978046	0.5881697487283427	0.7959183673469388	0.6078431372549019	0.27850359884471154	1517	1335	1539	1415	1361	1557	False
