amp_fraction	amp_consistency	period_consistency	monotonicity	period	time_peak	time_trough	volt_peak	volt_trough	time_decay	time_rise	volt_decay	volt_rise	volt_amp	time_rdsym	time_ptsym	band_amp	sample_peak	sample_last_zerox_decay	sample_zerox_decay	sample_zerox_rise	sample_last_trough	sample_next_trough	is_burst
0.6529080675422139			1.0	126	60	50	0.9967161303033104	-0.6351166175224026	76	50	2.87878689252861	1.631832747825713	2.2553098201771613	0.3968253968253968	0.5454545454545454	0.9756471442570852	101	25	135	75	51	177	False
0.02689180737961226	0.003817589289679954	0.7485029940119761	0.8064516129032258	125	56	107	-0.9990649745478172	-1.8820707622252997	31	94	0.011612642914771265	0.8830057876774825	0.4473092152961269	0.752	0.34355828220858897	0.2945013776394931	271	135	298	242	177	302	False
0.9161976235146967	0.003817589289679954	0.7485029940119761	1.0	167	81	44	2.031200917288017	-1.0106776174625884	92	75	3.0125767731921	3.0418785347506057	3.0272276539713525	0.4491017964071856	0.648	1.1830761845092268	377	298	423	342	302	469	False
0.6128830519074422	0.431515495090979	0.751937984496124	1.0	129	62	79	1.7813306781079237	-0.9813758559040827	63	66	1.5531420041858937	2.7627065340120063	2.1579242690989497	0.5116279069767442	0.4397163120567376	1.1356179065521774	535	423	564	502	469	598	True
0.10068792995622264	0.431515495090979	0.751937984496124	1.0	97	49	56	0.8983935148049011	0.22818867392202993	52	45	1.3059743888371207	0.6702048408828712	0.988089614859996	0.4639175257731959	0.4666666666666667	0.41138081358069045	643	564	669	620	598	695	True
0.23702313946216386	0.5830414495347563	0.7034482758620689	1.0	102	50	48	0.6057439948832626	-0.40758087403221965	57	45	1.7379979926368438	1.0133248689154821	1.375661430776163	0.4411764705882353	0.5102040816326531	0.7211771343222072	740	669	767	717	695	797	True
0.6666666666666666	0.5964369133924788	0.6482758620689655	1.0	145	74	68	1.2257125890010268	-1.1322539977535813	66	79	2.2181604365861913	2.357966586754608	2.2880635116703996	0.5448275862068965	0.5211267605633803	1.0323981419789692	876	767	909	835	797	942	True
0.23577235772357724	0.5964369133924788	0.6482758620689655	1.0	94	48	57	0.33054491662161645	-0.9924478475851648	46	48	1.4235708127161208	1.3229927642067811	1.373281788461451	0.5106382978723404	0.45714285714285713	0.6761205096576124	990	909	1014	966	942	1036	True
0.5453408380237649	0.6616720924022742	0.9215686274509803	1.0	102	51	48	1.058448873753637	-1.0930258960945043	50	52	1.8603042341892806	2.151474769848141	2.005889502018711	0.5098039215686274	0.5151515151515151	0.9287387048621738	1088	1014	1113	1062	1036	1138	True
0.36647904940587867	0.7219321246290438	0.8888888888888888	1.0	99	49	48	0.6608780084424472	-0.8018553604356435	52	47	1.8452052711551055	1.4627333688780908	1.6539693200165981	0.47474747474747475	0.5051546391752577	0.7954539764018838	1185	1113	1210	1161	1138	1237	True
0.10569105691056911	0.5006769152248887	0.8888888888888888	1.0	88	45	50	0.14778569906905753	-1.1843272627126584	39	49	0.6669582084359595	1.332112961781716	0.9995355851088378	0.5568181818181818	0.47368421052631576	0.5142151291342596	1286	1210	1305	1260	1237	1325	True
0.14196372732958099	0.5207818767499446	0.8979591836734694	1.0	98	48	45	0.7615137783323953	-0.519172509366902	47	51	0.9927432928789861	1.2806862876992973	1.1367147902891417	0.5204081632653061	0.5161290322580645	0.5122045228068223	1376	1305	1398	1350	1325	1423	True
0.22326454033771106	0.7992567678802283	0.9607843137254902	1.0	102	51	49	0.9640295787828765	-0.2312295145465908	53	49	1.4954632120282296	1.1952590933294673	1.3453611526788485	0.4803921568627451	0.51	0.6459107064971842	1472	1398	1498	1447	1423	1525	True
0.35584740462789244	0.7707343260456647	0.7338129496402878	1.0	102	51	51	0.8835388290360818	-0.5314336332453531	53	49	1.8358757544134607	1.414972462281435	1.6254241083474479	0.4803921568627451	0.5	0.7926695201640467	1574	1498	1600	1549	1525	1627	True
0.7686053783614759	0.7790782120271735	0.7338129496402878	1.0	139	76	56	1.4041347690838022	-0.952336925377379	77	62	2.6970131832137465	2.356471694461181	2.5267424388374637	0.4460431654676259	0.5757575757575758	1.2796556213998298	1689	1600	1732	1656	1627	1766	True
0.8805503439649781	0.5204817986162049	0.9259259259259259	1.0	135	76	65	1.6081791613522392	-1.2928784141299443	72	63	2.8025947523027144	2.9010575754821835	2.851826163892449	0.4666666666666667	0.5390070921985816	1.223413469753976	1829	1732	1873	1797	1766	1901	True
0.5278298936835523	0.5204817986162049	0.9259259259259259	1.0	125	65	41	0.2642839665203787	-1.1944155909504754	96	29	2.4908794654936375	1.4586995574708541	1.9747895114822458	0.232	0.6132075471698113	0.8345637102675624	1930	1873	1979	1914	1901	2026	True
0.8198874296435272	0.5848195301055705	0.8984375	1.0	128	63	85	1.1350232415502803	-2.226595498973259	55	73	1.9659402922270561	3.3616187405235394	2.663779516375298	0.5703125	0.42567567567567566	1.31094963027269	2099	1979	2127	2064	2026	2154	True
0.5084427767354597	0.6740156899844587	0.8984375	1.0	115	56	56	1.3890001609594627	-0.8309170506767759	57	58	1.652122859106897	2.2199172116362385	1.9360200353715677	0.5043478260869565	0.5	0.9230964908200285	2212	2127	2239	2183	2154	2269	True
0.21575984990619138	0.6740156899844587	0.7536231884057971	1.0	104	53	54	0.8504340306725975	-0.26312269814743444	54	50	1.5333423769108827	1.1135567288200319	1.3234495528654573	0.4807692307692308	0.4953271028037383	0.659717848480092	2319	2239	2346	2293	2269	2373	True
