bysniffing,,349.2,361.552,12.352
bysniffing,,472.641,499.35,26.709
bysniffing,,510.474,517.624,7.15
bysniffing,,537.847,544.55,6.703
bysniffing,,548.9,554.65,5.75
bysniffing,,578.801,580.81,2.009
bysniffing,,589.338,603.74,14.402
bysniffing,,633.643,650.63,16.987
bysniffing,,667.94,717.58,49.64
bysniffing,,725.47,754.22,28.75
bysniffing,,770.824,783.6,12.776
bysniffing,,810.974,829.58,18.606
bysniffing,,838.531,848.14,9.609
bysniffing,,877.179,901.95,24.771
bygrooming,,262.86,267.47,4.61
bygrooming,,268.98,281.64,12.66
bygrooming,,286.9,291.02,4.12
caprearing,,240.33,243.84,3.51
caprearing,,247.15,249.05,1.9
byrearing,,67.43,75.208,7.778
byrearing,,84.15,88.22,4.07
byrearing,,178.9,183.75,4.85
byrearing,,230.164,233.495,3.331
byrearing,,297.916,302.802,4.886
byrearing,,326.811,330.73,3.919
byrearing,,493.04,496.001,2.961
byrearing,,565.65,570.461,4.811
byrearing,,644.444,651.298,6.854
byrearing,,656.911,661.338,4.427
byrearing,,722.015,727.45,5.435
byrearing,,738.605,743.237,4.632
byrearing,,876.502,882.69,6.188
byallosniffing,,17.638,23.218,5.58
byallosniffing,,48.55,51.21,2.66
byallosniffing,,225.053,235.03,9.977
byallosniffing,,314.27,316.732,2.462
byallosniffing,,462.57,465.09,2.52
byallosniffing,,531.719,535.28,3.561
byallosniffing,,553.441,559.77,6.329
byallosniffing,,652.662,655.455,2.793
byallosniffing,,721.634,728.455,6.821
byallosniffing,,829.08,835.97,6.89
byallosniffing,,852.204,863.63,11.426
capallosniffing,,17.186,20.647,3.461
capallosniffing,,46.15,52.53,6.38
capallosniffing,,125.22,126.16,0.94
capallosniffing,,130.571,132.49,1.919
capallosniffing,,166.45,167.96,1.51
capallosniffing,,197.228,199.57,2.342
capallosniffing,,211.073,213.61,2.537
capallosniffing,,223.057,234.07,11.013
capallosniffing,,275.171,282.45,7.279
capallosniffing,,302.9,311.09,8.19
capallosniffing,,326.96,329.12,2.16
capallosniffing,,334.062,337.99,3.928
capallosniffing,,343.867,347.235,3.368
capallosniffing,,365.31,368.14,2.83
capallosniffing,,375.422,378.01,2.588
capallosniffing,,395.37,395.75,0.38
capallosniffing,,402.059,402.51,0.451
capallosniffing,,408.12,411.13,3.01
capallosniffing,,431.72,434.75,3.03
capallosniffing,,443.35,447.18,3.83
capallosniffing,,502.32,511.584,9.264
capallosniffing,,517.372,518.88,1.508
capallosniffing,,544.583,548.62,4.037
capallosniffing,,654.014,664.94,10.926
capallosniffing,,679.476,688.08,8.604
capallosniffing,,722.093,728.27,6.177
capallosniffing,,761.219,768.88,7.661
capallosniffing,,780.593,790.56,9.967
capallosniffing,,820.952,826.39,5.438
capallosniffing,,851.924,862.79,10.866
capallosniffing,,882.287,891.99,9.703
capallosniffing,,896.35,897.16,0.81
