bysniffing,,980.695,995.66,14.965
bysniffing,,998.278,1002.36,4.082
bysniffing,,1006.801,1019.03,12.229
bysniffing,,1023.856,1029.44,5.584
bysniffing,,1037.308,1040.734,3.426
bysniffing,,1046.974,1053.51,6.536
bysniffing,,1057.122,1058.55,1.428
bysniffing,,1063.689,1070.616,6.927
bysniffing,,1072.34,1074.973,2.633
bysniffing,,1093.322,1097.628,4.306
bysniffing,,1100.445,1102.591,2.146
bysniffing,,1111.567,1112.832,1.265
bysniffing,,1116.923,1120.218,3.295
bysniffing,,1128.418,1138.971,10.553
bysniffing,,1140.827,1145.11,4.283
bysniffing,,1148.101,1149.82,1.719
bysniffing,,1152.427,1162.226,9.799
bysniffing,,1168.01,1173.74,5.73
bysniffing,,1175.246,1185.97,10.724
bysniffing,,1190.824,1193.986,3.162
bysniffing,,1196.53,1199.89,3.36
bysniffing,,1214.741,1229.19,14.449
bysniffing,,1269.99,1273.06,3.07
bysniffing,,1326.943,1333.18,6.237
bysniffing,,1336.979,1340.63,3.651
bysniffing,,1347.23,1350.997,3.767
bysniffing,,1360.769,1386.07,25.301
bysniffing,,1387.99,1389.56,1.57
bysniffing,,1392.77,1401.38,8.61
bysniffing,,1403.51,1412.9,9.39
bysniffing,,1418.041,1431.717,13.676
bysniffing,,1438.794,1448.06,9.266
bysniffing,,1453.06,1466.22,13.16
bysniffing,,1488.893,1490.55,1.657
bysniffing,,1498.091,1502.44,4.349
bysniffing,,1505.341,1541.88,36.539
bysniffing,,1548.156,1551.91,3.754
bysniffing,,1569.782,1582.084,12.302
bysniffing,,1583.414,1596.98,13.566
bysniffing,,1600.409,1612.03,11.621
bysniffing,,1616.944,1618.24,1.296
bysniffing,,1626.417,1648.87,22.453
bysniffing,,1653.111,1665.49,12.379
bysniffing,,1675.662,1683.131,7.469
bysniffing,,1686.86,1687.53,0.67
bysniffing,,1701.539,1726.85,25.311
bysniffing,,1729.106,1730.99,1.884
bysniffing,,1733.083,1789.64,56.557
bysniffing,,1793.59,1802.682,9.092
bygrooming,,648.597,655.52,6.923
bygrooming,,657.07,669.51,12.44
bygrooming,,817.915,822,4.085
bygrooming,,1003.29,1004.787,1.497
bygrooming,,1209.168,1213.72,4.552
bygrooming,,1297.858,1323.63,25.772
bygrooming,,1325.915,1327.34,1.425
bygrooming,,1333.18,1335.09,1.91
bygrooming,,1401.38,1403.51,2.13
bygrooming,,1558.33,1560.2,1.87
byrearing,,33.539,36.63,3.091
byrearing,,232.93,233.595,0.665
byrearing,,240.796,244.477,3.681
byrearing,,298.187,301.034,2.847
byrearing,,426.002,431.27,5.268
byrearing,,461.989,465.341,3.352
byrearing,,545.6,550.67,5.07
byrearing,,568.14,573.379,5.239
byrearing,,576.348,579.509,3.161
byrearing,,584.252,586.747,2.495
byrearing,,593.24,596.48,3.24
byrearing,,637.992,640.039,2.047
byrearing,,697.13,701.71,4.58
byrearing,,708.605,711.568,2.963
byrearing,,714.901,717.591,2.69
byrearing,,844.925,846.875,1.95
byrearing,,908.826,910.661,1.835
byrearing,,918.237,924.027,5.79
byrearing,,925.579,929.001,3.422
byrearing,,1000.77,1005.48,4.71
byrearing,,1006.634,1009.957,3.323
byrearing,,1012.96,1015.323,2.363
byrearing,,1025.863,1029.152,3.289
byrearing,,1215.817,1217.474,1.657
byrearing,,1224.48,1226.339,1.859
byrearing,,1418.617,1420.481,1.864
byrearing,,1424.429,1429.129,4.7
byrearing,,1527.968,1535.263,7.295
byrearing,,1608.988,1612.805,3.817
byrearing,,1657.602,1659.658,2.056
byrearing,,1693.566,1695.864,2.298
byrearing,,1724.575,1726.52,1.945
byrearing,,1729.993,1731.715,1.722
byrearing,,1739.099,1741.689,2.59
byrearing,,1751.139,1767.09,15.951
capallosniffing,,11.396,12.964,1.568
capallosniffing,,22.313,27.866,5.553
capallosniffing,,339.293,341.193,1.9
capallosniffing,,577.207,577.582,0.375
capallosniffing,,618.115,622.841,4.726
capallosniffing,,681.858,682.874,1.016
capallosniffing,,815.104,819.759,4.655
capallosniffing,,1021.2,1023.906,2.706
capallosniffing,,1028.464,1031.484,3.02
capallosniffing,,1063.891,1067.278,3.387
capallosniffing,,1151.931,1153.863,1.932
capallosniffing,,1230.903,1232.307,1.404
capallosniffing,,1235.806,1237.194,1.388
capallosniffing,,1238.566,1239.458,0.892
capallosniffing,,1315.391,1320.779,5.388
capallosniffing,,1329.441,1331.79,2.349
capallosniffing,,1350.33,1355.381,5.051
capallosniffing,,1469.44,1470.949,1.509
capallosniffing,,1485.222,1485.776,0.554
capallosniffing,,1545.74,1547.194,1.454
capallosniffing,,1588.311,1590.766,2.455
capallosniffing,,1614.251,1615.15,0.899
capallosniffing,,1624.095,1624.686,0.591
capallosniffing,,1698.1,1699.655,1.555
capallosniffing,,1733.166,1738.04,4.874
byallosniffing,,10.473,13.697,3.224
byallosniffing,,15.844,20.769,4.925
byallosniffing,,24.489,26.187,1.698
byallosniffing,,73.106,77.755,4.649
byallosniffing,,231.395,236.107,4.712
byallosniffing,,284.589,285.877,1.288
byallosniffing,,288.581,301.791,13.21
byallosniffing,,333.531,335.769,2.238
byallosniffing,,339.571,344.007,4.436
byallosniffing,,419.209,422.093,2.884
byallosniffing,,459.652,461.949,2.297
byallosniffing,,521.612,525.537,3.925
byallosniffing,,564.003,565.873,1.87
byallosniffing,,587.559,588.683,1.124
byallosniffing,,680.371,682.272,1.901
byallosniffing,,847.445,849.366,1.921
byallosniffing,,859.034,861.714,2.68
byallosniffing,,876.477,878.187,1.71
byallosniffing,,930.748,933.309,2.561
byallosniffing,,1019.445,1021.964,2.519
byallosniffing,,1064.46,1069.237,4.777
byallosniffing,,1131.496,1132.114,0.618
byallosniffing,,1134.867,1138.68,3.813
byallosniffing,,1150.433,1151.417,0.984
byallosniffing,,1230.222,1239.244,9.022
byallosniffing,,1342.1,1343.58,1.48
byallosniffing,,1467.204,1480.755,13.551
byallosniffing,,1483.147,1487.505,4.358
byallosniffing,,1543.427,1547.721,4.294
byallosniffing,,1553.37,1556.454,3.084
byallosniffing,,1586.244,1588.654,2.41
byallosniffing,,1602.625,1603.942,1.317
byallosniffing,,1614.136,1615.287,1.151
byallosniffing,,1621.295,1625.962,4.667
byallosniffing,,1671.201,1672.683,1.482
byallosniffing,,1682.955,1686.28,3.325
byallosniffing,,1689.604,1699.999,10.395
byallosniffing,,1734.03,1738.003,3.973
