amp_fraction	amp_consistency	period_consistency	monotonicity	period	time_peak	time_trough	volt_peak	volt_trough	time_decay	time_rise	volt_decay	volt_rise	volt_amp	time_rdsym	time_ptsym	band_amp	sample_peak	sample_last_zerox_decay	sample_zerox_decay	sample_zerox_rise	sample_last_trough	sample_next_trough	is_burst
0.6813935874779096			1.0	126	60	50	0.9967161303033104	-0.6351166175224026	76	50	2.87878689252861	1.631832747825713	2.2553098201771613	0.3968253968253968	0.5454545454545454	0.9756471433940203	101	25	135	75	51	177	False
0.0292855339560717	0.003817589289679954	0.7485029940119761	0.8064516129032258	125	56	107	-0.9990649745478172	-1.8820707622252997	31	94	0.011612642914771265	0.8830057876774825	0.4473092152961269	0.752	0.34355828220858897	0.29450137729046744	271	135	298	242	177	302	False
0.9305730876041404	0.003817589289679954	0.7485029940119761	1.0	167	81	44	2.031200917288017	-1.0106776174625884	92	75	3.0125767731921	3.0418785347506057	3.0272276539713525	0.4491017964071856	0.648	1.1830761829435004	377	298	423	342	302	469	False
0.6412522090381216	0.431515495090979	0.751937984496124	1.0	129	62	79	1.7813306781079237	-0.9813758559040827	63	66	1.5531420041858937	2.7627065340120063	2.1579242690989497	0.5116279069767442	0.4397163120567376	1.1356179067092778	535	423	564	502	469	598	False
0.09669275435496087	0.431515495090979	0.751937984496124	1.0	97	49	56	0.8983935148049011	0.22818867392202993	52	45	1.3059743888371207	0.6702048408828712	0.988089614859996	0.4639175257731959	0.4666666666666667	0.41138081330747867	643	564	669	620	598	695	False
0.22898258015652612	0.5830414495347563	0.7034482758620689	1.0	102	50	48	0.6057439948832626	-0.40758087403221965	57	45	1.7379979926368438	1.0133248689154821	1.375661430776163	0.4411764705882353	0.5102040816326531	0.7211771313947114	740	669	767	717	695	797	True
0.6932592779601111	0.5964369133924788	0.6482758620689655	1.0	145	74	68	1.2257125890010268	-1.1322539977535813	66	79	2.2181604365861913	2.357966586754608	2.2880635116703996	0.5448275862068965	0.5211267605633803	1.0323981420298671	876	767	909	835	797	942	True
0.22746781115879827	0.5964369133924788	0.6482758620689655	1.0	94	48	57	0.33054491662161645	-0.9924478475851648	46	48	1.4235708127161208	1.3229927642067811	1.373281788461451	0.5106382978723404	0.45714285714285713	0.676120510006257	990	909	1014	966	942	1036	True
0.5687957586468063	0.6616720924022742	0.9215686274509803	1.0	102	51	48	1.058448873753637	-1.0930258960945043	50	52	1.8603042341892806	2.151474769848141	2.005889502018711	0.5098039215686274	0.5151515151515151	0.9287387051726878	1088	1014	1113	1062	1036	1138	True
0.3693511739459732	0.7219321246290438	0.8888888888888888	1.0	99	49	48	0.6608780084424472	-0.8018553604356435	52	47	1.8452052711551055	1.4627333688780908	1.6539693200165981	0.47474747474747475	0.5051546391752577	0.7954539738559866	1185	1113	1210	1161	1138	1237	True
0.09972229235041656	0.5006769152248887	0.8888888888888888	1.0	88	45	50	0.14778569906905753	-1.1843272627126584	39	49	0.6669582084359595	1.332112961781716	0.9995355851088378	0.5568181818181818	0.47368421052631576	0.5142151328352493	1286	1210	1305	1260	1237	1325	False
0.13708659429437012	0.5207818767499446	0.8979591836734694	1.0	98	48	45	0.7615137783323953	-0.519172509366902	47	51	0.9927432928789861	1.2806862876992973	1.1367147902891417	0.5204081632653061	0.5161290322580645	0.5122045213924088	1376	1305	1398	1350	1325	1423	True
0.21661196667508206	0.7992567678802283	0.9607843137254902	1.0	102	51	49	0.9640295787828765	-0.2312295145465908	53	49	1.4954632120282296	1.1952590933294673	1.3453611526788485	0.4803921568627451	0.51	0.6459107051547762	1472	1398	1498	1447	1423	1525	True
0.3562231759656652	0.7707343260456647	0.7338129496402878	1.0	102	51	51	0.8835388290360818	-0.5314336332453531	53	49	1.8358757544134607	1.414972462281435	1.6254241083474479	0.4803921568627451	0.5	0.7926695173018428	1574	1498	1600	1549	1525	1627	True
0.7937389548093916	0.7790782120271735	0.7338129496402878	1.0	139	76	56	1.4041347690838022	-0.952336925377379	77	62	2.6970131832137465	2.356471694461181	2.5267424388374637	0.4460431654676259	0.5757575757575758	1.2796556177650305	1689	1600	1732	1656	1627	1766	True
0.8967432466548851	0.5204817986162049	0.9259259259259259	1.0	135	76	65	1.6081791613522392	-1.2928784141299443	72	63	2.8025947523027144	2.9010575754821835	2.851826163892449	0.4666666666666667	0.5390070921985816	1.2234134729912747	1829	1732	1873	1797	1766	1901	True
0.5539005301691492	0.5204817986162049	0.9259259259259259	1.0	125	65	41	0.2642839665203787	-1.1944155909504754	96	29	2.4908794654936375	1.4586995574708541	1.9747895114822458	0.232	0.6132075471698113	0.834563700352621	1930	1873	1979	1914	1901	2026	True
0.8419591012370613	0.5848195301055705	0.8984375	1.0	128	63	85	1.1350232415502803	-2.226595498973259	55	73	1.9659402922270561	3.3616187405235394	2.663779516375298	0.5703125	0.42567567567567566	1.3109496341658535	2099	1979	2127	2064	2026	2154	True
0.5329462257005807	0.6740156899844587	0.8984375	1.0	115	56	56	1.3890001609594627	-0.8309170506767759	57	58	1.652122859106897	2.2199172116362385	1.9360200353715677	0.5043478260869565	0.5	0.9230964900184481	2212	2127	2239	2183	2154	2269	True
0.2082807371875789	0.6740156899844587	0.7536231884057971	1.0	104	53	54	0.8504340306725975	-0.26312269814743444	54	50	1.5333423769108827	1.1135567288200319	1.3234495528654573	0.4807692307692308	0.4953271028037383	0.6597178465588238	2319	2239	2346	2293	2269	2373	True
0.6755869729866195	0.6411686383370722	0.6634615384615384	1.0	138	62	53	1.078367616429158	-0.6829083462382851	84	54	2.7154516183153987	1.761275962667443	2.238363790491421	0.391304347826087	0.5391304347826087	0.9792707250357857	2427	2346	2461	2399	2373	2511	True
0.07548598838677102	0.0	0.6634615384615384	0.4782608695652174	208	92	166	0.10397841469924263	-1.6370840018862405	1	207	-0.0023870474092415467	1.741062416585483	0.8693376845881208	0.9951923076923077	0.35658914728682173	0.21793929877505896	2718	2461	2719	2627	2511	2719	False
0.28427164857359255	0.0	0.5173913043478261	1.0	230	115	85	1.4278858117588906	0.10636546210848417	107	123	1.6474895512195213	1.3215203496504064	1.4845049504349639	0.5347826086956522	0.575	0.4559805135558263	2842	2719	2919	2804	2719	2949	False
0.7215349659176975	0.7554631148466922	0.5173913043478261	1.0	119	58	58	1.9339649208822656	-0.2196037394606307	63	56	2.5517663129266897	2.1535686603428963	2.352667486634793	0.47058823529411764	0.5	1.1760350608650085	3005	2919	3035	2977	2949	3068	True
0.651350669022974	0.6088253338743911	0.9296875	1.0	128	64	63	1.3099639350800318	-0.6178013920444242	67	61	2.432018462243837	1.927765327124456	2.179891894684147	0.4765625	0.5039370078740157	1.0444081583546807	3129	3035	3162	3098	3068	3196	True
0.5180509972229235	0.6088253338743911	0.9224806201550387	1.0	129	67	61	0.3586199251004817	-1.1220545271638056	72	57	2.343359015364772	1.4806744522642874	1.9120167338145297	0.4418604651162791	0.5234375	1.0613546111145098	3253	3162	3290	3223	3196	3325	True
0.7689977278465034	0.5452145616796357	0.9224806201550387	1.0	119	58	70	1.1990077102387176	-1.9847390902642903	51	68	1.73582511633519	3.183746800503008	2.459785958419099	0.5714285714285714	0.453125	1.2173815201486116	3393	3290	3418	3360	3325	3444	True
0.6367079020449381	0.6128868836953176	0.7748344370860927	1.0	117	58	54	1.4329985915702803	-0.5368174060964724	61	56	2.3286548718695093	1.9698159976667529	2.149235434768131	0.47863247863247865	0.5178571428571429	0.9584544922519005	3500	3418	3530	3472	3444	3561	True
0.5809139106286292	0.536686838867586	0.7748344370860927	1.0	151	89	55	0.5315457473227938	-0.895656280299229	99	52	2.659282703174596	1.4272020276220228	2.043242365398309	0.3443708609271523	0.6180555555555556	1.00416080317	3613	3530	3674	3585	3561	3712	True
0.9378944710931583	0.7638246779575915	0.86875	1.0	160	83	68	1.3537985062981166	-2.1277369558518022	98	62	2.66255926243994	3.481535462149919	3.0720473622949296	0.3875	0.5496688741721855	1.3743232599845558	3774	3674	3825	3742	3712	3872	True
0.7947488008078768	0.6760500004990241	0.6258992805755396	1.0	139	69	76	1.5218341756170437	-1.308760756141823	81	58	2.227500588104827	2.830594931758867	2.529047759931847	0.4172661870503597	0.47586206896551725	1.0584589141572185	3930	3825	3970	3901	3872	4011	True
0.5210805352183792	0.5056701056181921	0.6258992805755396	1.0	87	44	54	0.8002353612120612	-0.7056664124877836	59	28	2.3278368351988132	1.5059017736998448	1.916869304449329	0.3218390804597701	0.4489795918367347	0.7207120573727633	4039	3970	4068	4024	4011	4098	True
0.12244382731633426	0.3220941918137294	0.5974842767295597	1.0	95	47	57	-0.35048397566985023	-1.527601473986752	45	50	1.0083882751163133	1.177117498316902	1.0927528867166076	0.5263157894736842	0.4519230769230769	0.6130049749014408	4148	4068	4172	4125	4098	4193	True
0.9598586215602121	0.3220941918137294	0.5974842767295597	1.0	159	69	52	1.7718525519121586	-1.3588722507861635	96	63	3.30376026192019	3.130724802698322	3.217242532309256	0.39622641509433965	0.5702479338842975	1.3936754317662368	4256	4172	4293	4224	4193	4352	True
