amp_fraction	amp_consistency	period_consistency	monotonicity	period	time_peak	time_trough	volt_peak	volt_trough	time_decay	time_rise	volt_decay	volt_rise	volt_amp	time_rdsym	time_ptsym	band_amp	sample_peak	sample_last_zerox_decay	sample_zerox_decay	sample_zerox_rise	sample_last_trough	sample_next_trough	is_burst
0.5404734631538756			1.0	151	82	60	0.8064933680431032	-0.6901090388664746	93	58	2.209739045475609	1.4966024069095778	1.8531707261925934	0.3841059602649007	0.5774647887323944	0.9673659068307227	167	76	218	136	109	260	False
0.880106911034746	0.80971056402172	0.84	1.0	175	104	74	1.3258023845072344	-1.403245677432506	110	65	2.8637538776260407	2.72904806193974	2.7964009697828907	0.37142857142857144	0.5842696629213483	1.110425660519785	325	218	396	292	260	435	True
0.7607865597556319	0.7324449923161627	0.84	1.0	147	71	67	1.1884579705022542	-1.5379514931188063	87	60	1.9969449586326409	2.7264094636210605	2.3616772111268505	0.40816326530612246	0.5144927536231884	1.1616799105263198	495	396	534	463	435	582	True
0.6641848033600611	0.8534230159151184	0.9523809523809523	1.0	140	71	80	1.1484524321308007	-0.8084869881303868	75	65	2.2930473912316245	1.9569394202611874	2.124993405746406	0.4642857142857143	0.47019867549668876	1.0659252192723532	647	534	685	614	582	722	True
0.7466590301641848	0.48010117593634455	0.6865671641791045	1.0	134	66	69	1.380974145346798	-1.1445949591008235	70	64	2.12087639059447	2.5255691044476216	2.323222747521046	0.47761194029850745	0.4888888888888889	1.1588970320795333	786	685	820	754	722	856	True
0.08571974035891562	0.48010117593634455	0.6433566433566433	1.0	92	45	61	0.27833300389236315	-0.7399022452476719	43	49	0.8448864238029835	1.018235249140035	0.9315608364715093	0.532608695652174	0.42452830188679247	0.37281622203331805	905	820	926	881	856	948	False
0.38163421153111876	0.4342410360684449	0.6433566433566433	1.0	143	61	44	0.3794657120729552	-0.5665534199106204	99	44	2.178557652101918	0.9460191319835756	1.5622883920427468	0.3076923076923077	0.580952380952381	0.7112979045162987	992	926	1031	970	948	1091	True
0.5078274150439099	0.47768612207514777	0.7724137931034483	1.0	112	54	93	0.63059699671516	-1.7990919400289629	48	64	1.160628686042189	2.429688936744123	1.795158811393156	0.5714285714285714	0.3673469387755102	0.8528285701565519	1155	1031	1178	1124	1091	1203	True
0.40683466972126764	0.6454330261416984	0.7724137931034483	1.0	145	84	54	0.7658521870545739	-0.530031689327029	80	65	1.909273822004693	1.295883876381603	1.602578849193148	0.4482758620689655	0.6086956521739131	0.8284565065469339	1268	1178	1316	1232	1203	1348	True
0.8936617029400534	0.6454330261416984	0.6272189349112426	1.0	169	100	63	1.8147068534819724	-1.143421634950119	105	64	2.794118935509956	2.9581284884320915	2.8761237119710237	0.378698224852071	0.6134969325153374	1.1716814683374568	1412	1316	1479	1379	1348	1517	True
0.46086292478045054	0.1857208884804876	0.6272189349112426	1.0	106	51	65	1.3430914550444844	-0.9794120820279832	50	56	1.0930682992906728	2.3225035370724676	1.7077859181815702	0.5283018867924528	0.4396551724137931	0.9134465962793068	1573	1479	1595	1544	1517	1623	False
0.055364642993508975	0.15700645323762827	0.8490566037735849	1.0	90	46	42	0.4530287714679309	0.2500231557538116	61	29	1.292976253701315	0.2030056157141193	0.7479909347077172	0.32222222222222224	0.5227272727272727	0.392444838529769	1652	1595	1683	1637	1623	1713	False
0.020427644138984347	0.24757926890319656	0.7692307692307693	1.0	80	41	53	-0.11357959668865353	-0.839947482233384	30	50	0.1924189930935632	0.7263678855447304	0.4593934393191468	0.625	0.43617021276595747	0.3112251603646694	1763	1683	1777	1736	1713	1793	False
0.08610156548300878	0.24757926890319656	0.7692307692307693	1.0	104	50	42	0.4712029664950941	-0.3059985897822167	54	50	1.0863905477181954	0.7772015562773108	0.9317960519977531	0.4807692307692308	0.5434782608695652	0.4361487903924673	1843	1777	1869	1819	1793	1897	False
0.037800687285223365	0.34206264991254887	0.7321428571428571	1.0	82	42	45	-0.24357395163067003	-0.6151875812231014	47	35	0.864332760022867	0.3716136295924313	0.6179731948076491	0.4268292682926829	0.4827586206896552	0.32242605074556785	1932	1869	1956	1914	1897	1979	False
0.3064146620847652	0.42417835649561525	0.7321428571428571	1.0	112	55	54	0.8939818650419954	-1.107906711653537	49	63	0.8491578063500573	2.0018885766955323	1.4255231915227948	0.5625	0.5045871559633027	0.7445392224129085	2042	1956	2065	2010	1979	2091	False
0.04028255059182894	0.7250675146237129	0.8482142857142857	1.0	95	48	50	0.6605207988654982	0.04482405869193804	47	48	0.6674278363270701	0.6156967401735601	0.6415622882503151	0.5052631578947369	0.4897959183673469	0.3012131238252518	2139	2065	2163	2115	2091	2186	False
0.28713249331806034	0.4223909886053818	0.9595959595959596	1.0	99	50	46	0.8208036371640781	-0.006907037461571949	54	45	1.9595841221862278	0.8277106746256501	1.393647398405939	0.45454545454545453	0.5208333333333334	0.7722486192764193	2231	2163	2259	2209	2186	2285	True
0.40339824360442916	0.5643578015882472	0.7089552238805971	1.0	95	47	51	0.9046507398910684	-1.1387804850221497	43	52	1.1532263537888028	2.043431224913218	1.5983287893510103	0.5473684210526316	0.47959183673469385	0.6894707001661953	2337	2259	2357	2310	2285	2380	True
0.548491790759832	0.5119907495134877	0.7089552238805971	1.0	134	67	46	1.0189570202522928	-0.24857561389773433	86	48	2.4756944053276024	1.2675326341500273	1.8716135197388148	0.3582089552238806	0.5929203539823009	0.8495756581207798	2428	2357	2470	2403	2380	2514	True
