amp_fraction	amp_consistency	period_consistency	monotonicity	period	time_peak	time_trough	volt_peak	volt_trough	time_decay	time_rise	volt_decay	volt_rise	volt_amp	time_rdsym	time_ptsym	band_amp	sample_peak	sample_last_zerox_decay	sample_zerox_decay	sample_zerox_rise	sample_last_trough	sample_next_trough	is_burst
0.6154998637973305			1.0	100	49	46	0.9846252859338043	-0.5270034176887229	51	49	1.9864865509529397	1.5116287036225273	1.7490576272877334	0.49	0.5157894736842106	0.7992657551939064	95	25	120	71	46	146	False
0.6342958321983111	0.6989165036412174	0.9900990099009901	1.0	101	50	50	0.8930897731935789	-1.0018612650191354	51	50	1.7102873869718205	1.8949510382127142	1.8026192125922673	0.49504950495049505	0.5	0.8556513086149331	196	120	220	170	146	247	True
0.4547807137019886	0.6989165036412174	0.9345794392523364	1.0	100	51	49	0.3781504669457768	-0.8171976137782416	54	46	1.6319667942403004	1.1953480807240184	1.4136574374821596	0.46	0.51	0.7110178280697673	293	220	320	269	247	347	True
0.45804957777172434	0.8830457098033101	0.9345794392523364	1.0	107	53	53	0.25428035517645087	-1.2538163272945237	53	54	1.331718305424599	1.5080966824709745	1.4199074939477867	0.5046728971962616	0.5	0.7587254628161669	401	320	426	373	347	454	True
0.22841187687278672	0.5193181336337861	0.8898305084745762	1.0	105	53	54	0.21588396651065928	-1.0774379502481481	50	55	0.7998303043325297	1.2933219167588075	1.0465761105456686	0.5238095238095238	0.4953271028037383	0.5279012769585475	509	426	533	480	454	559	True
0.6120947970580224	0.5193181336337861	0.7457627118644068	1.0	118	59	57	0.9562084392430797	-0.5839463378218703	57	61	1.9413327102675306	1.54015477706495	1.7407437436662403	0.5169491525423728	0.5086206896551724	0.9023452422594246	620	533	649	590	559	677	True
0.32143830019068376	0.3525153919965786	0.7457627118644068	1.0	88	45	53	0.785760737427667	-0.985124271024451	36	52	0.6242642229353628	1.770885008452118	1.1975746156937404	0.5909090909090909	0.45918367346938777	0.5190230136098658	729	649	747	702	677	765	True
0.2161536366112776	0.6569814178243883	0.8977272727272727	1.0	88	43	39	1.0797118802512249	0.16149651449230434	45	43	1.1247005860892	0.9182153657589205	1.0214579759240603	0.48863636363636365	0.524390243902439	0.32620714244457505	808	747	829	786	765	853	True
0.11154998637973304	0.6569814178243883	0.8229166666666666	1.0	79	40	42	0.6939186798388279	-0.04498870583797529	41	38	0.8429768009175671	0.7389073856768033	0.7909420932971851	0.4810126582278481	0.4878048780487805	0.17684654241008205	891	829	911	871	853	932	True
0.27363116317079816	0.6850100029849189	0.6808510638297872	1.0	96	46	41	0.7632772144742146	-0.14905812107873911	54	42	1.3318569532962568	0.9123353355529538	1.1220961444246051	0.4375	0.5287356321839081	0.4581082509778302	974	911	998	952	932	1028	True
0.35303731953146283	0.7992670710324135	0.6808510638297872	0.8917525773195876	141	46	103	0.7279232987411309	-0.5685797388220422	44	97	1.2044220237237844	1.296503037563173	1.2504625306434787	0.6879432624113475	0.3087248322147651	0.5332230726837308	1125	998	1147	1101	1028	1169	True
0.625851266684827	0.7368395170911118	0.6808510638297872	1.0	96	48	44	1.0304093754199217	-0.47649872498265344	51	45	2.0450967482736715	1.5069081004025753	1.7760024243381234	0.46875	0.5217391304347826	0.7358158766621606	1214	1147	1239	1191	1169	1265	True
0.7330427676382457	0.8286974756919251	0.8018867924528302	1.0	106	54	51	0.9900725630154632	-1.01468737285375	54	52	2.130261830776581	2.004759935869213	2.067510883322897	0.49056603773584906	0.5142857142857142	1.0967905531097948	1317	1239	1344	1290	1265	1371	True
0.280305093979842	0.28310560283247754	0.5089820359281437	1.0	85	44	51	0.625153333966294	-1.1401892677611174	33	52	0.49977838146789316	1.7653426017274114	1.1325604915976524	0.611764705882353	0.4631578947368421	0.48229745311564687	1423	1344	1439	1395	1371	1456	True
0.5621084173249795	0.27527227095858525	0.46107784431137727	0.9181034482758621	167	112	41	1.2664358281256165	0.12537495249840086	116	51	2.1234869220060597	1.1410608756272156	1.6322738988166376	0.30538922155688625	0.7320261437908496	0.4284344991808655	1507	1439	1592	1480	1456	1623	True
0.0761372922909289	0.27527227095858525	0.46107784431137727	1.0	77	39	49	-0.27251402650897893	-0.8570510938804432	41	36	0.799330843524773	0.5845370673714643	0.6919339554481186	0.4675324675324675	0.4431818181818182	0.2665819262166278	1659	1592	1680	1641	1623	1700	False
0.4975483519476982	0.5693630477239625	0.8020833333333334	1.0	96	47	44	0.3320587494935607	-1.071844870033752	49	47	1.5907481701179365	1.4039036195273127	1.4973258948226245	0.4895833333333333	0.5164835164835165	0.5749800567191956	1747	1680	1771	1724	1700	1796	True
0.5608825932988286	0.432547882416819	0.5625	1.0	99	48	45	-0.27463846393503916	-1.2586894206243757	58	41	2.2750104593994265	0.9840509566893365	1.6295307080443815	0.41414141414141414	0.5161290322580645	0.8054744280015157	1837	1771	1864	1816	1796	1895	True
0.9177335875783166	0.36125466761302466	0.5625	0.97265625	176	60	122	1.671799355003905	-2.5496489233344657	48	128	1.5250178946367032	4.221448278338371	2.873233086487537	0.7272727272727273	0.32967032967032966	0.921866112438985	2023	1864	2046	1986	1895	2071	True
0.41269408880414055	0.8048833060991564	0.5852272727272727	1.0	103	52	50	1.5846095241627747	0.14678146036720174	52	51	1.255460850241609	1.437828063795573	1.346644457018591	0.49514563106796117	0.5098039215686274	0.6294622437448841	2122	2046	2148	2096	2071	2174	True
